2.818399999999999794e-01 2.755608748239999906e-01 3.455309682009999883e-01 -1.000000000000000000e+00 1.502562251979999985e-01 -1.000000000000000000e+00 1.651273372529999950e+00 -1.000000000000000000e+00
3.162300000000000111e-01 2.842828981459999960e-01 3.583385786080000024e-01 -1.000000000000000000e+00 1.616350962720000117e-01 -1.000000000000000000e+00 1.719792474119999914e+00 -1.000000000000000000e+00
3.548100000000000143e-01 2.931783213629999829e-01 3.714548700770000100e-01 -1.000000000000000000e+00 1.735309506349999864e-01 -1.000000000000000000e+00 1.787078592709999914e+00 -1.000000000000000000e+00
3.981100000000000194e-01 3.022416585280000012e-01 3.848624050619999792e-01 -1.000000000000000000e+00 1.859213548080000111e-01 -1.000000000000000000e+00 1.852488532059999971e+00 -1.000000000000000000e+00
4.466800000000000215e-01 3.114666073139999991e-01 3.985400078140000080e-01 -1.000000000000000000e+00 1.987769208129999965e-01 -1.000000000000000000e+00 1.915347351959999944e+00 -1.000000000000000000e+00
5.011900000000000244e-01 3.208460359429999853e-01 4.124625947219999755e-01 -1.000000000000000000e+00 2.120609670760000010e-01 -1.000000000000000000e+00 1.974962749659999961e+00 -1.000000000000000000e+00
5.623399999999999510e-01 3.303719777129999757e-01 4.266010619210000021e-01 -1.000000000000000000e+00 2.257292801369999991e-01 -1.000000000000000000e+00 2.030642037599999838e+00 -1.000000000000000000e+00
6.309599999999999653e-01 3.400356338859999994e-01 4.409222915459999892e-01 -1.000000000000000000e+00 2.397299983110000032e-01 -1.000000000000000000e+00 2.081711129449999920e+00 -1.000000000000000000e+00
7.079499999999999682e-01 3.498273855810000166e-01 4.553892312880000182e-01 -1.000000000000000000e+00 2.540036381979999813e-01 -1.000000000000000000e+00 2.127534701110000093e+00 -1.000000000000000000e+00
7.943299999999999805e-01 3.597368151950000037e-01 4.699611424540000026e-01 -1.000000000000000000e+00 2.684832834159999737e-01 -1.000000000000000000e+00 2.167536487780000076e+00 -1.000000000000000000e+00
8.912499999999999867e-01 3.697527376920000108e-01 4.845939418999999915e-01 -1.000000000000000000e+00 2.830949524390000138e-01 -1.000000000000000000e+00 2.201218548810000009e+00 -1.000000000000000000e+00
1.000000000000000000e+00 3.798632418960000146e-01 4.992407152489999889e-01 4.992407152489999889e-01 2.977581580470000100e-01 2.977581580470000100e-01 2.228178300470000206e+00 2.228178300470000206e+00
1.122000000000000108e+00 3.900557417289999829e-01 5.005367759990000387e-01 5.138523428310000085e-01 2.823049000980000223e-01 3.123866652449999726e-01 2.199810266570000117e+00 2.248122203829999943e+00
1.258899999999999908e+00 4.003170370879999829e-01 5.038079750549999680e-01 5.283782521950000088e-01 2.682965894000000073e-01 3.268894470889999737e-01 2.167137428819999823e+00 2.260875195300000140e+00
1.412500000000000089e+00 4.106333838269999870e-01 5.083794339770000281e-01 5.427672689279999796e-01 2.560407702649999950e-01 3.411718293509999889e-01 2.131654223339999987e+00 2.266385248120000195e+00
1.584899999999999975e+00 4.209905720889999814e-01 5.126535278179999988e-01 5.569685195960000224e-01 2.419231771510000073e-01 3.551368054460000145e-01 2.086485210459999795e+00 2.264722818190000098e+00
1.778299999999999992e+00 4.313740119850000276e-01 5.166034803329999647e-01 5.709323767830000174e-01 2.260566743680000046e-01 3.686864935179999803e-01 2.031310962410000087e+00 2.256075315819999982e+00
1.995300000000000074e+00 4.417688254659999925e-01 5.216523823890000244e-01 5.846113649680000357e-01 2.125867173300000079e-01 3.817236983150000262e-01 1.976172504009999997e+00 2.240737108689999868e+00
2.238700000000000134e+00 4.521599430170000211e-01 5.263697158939999454e-01 5.979610300050000049e-01 1.977449178039999977e-01 3.941535328970000029e-01 1.912316088150000093e+00 2.219095860709999979e+00
2.511899999999999800e+00 4.625322037010000109e-01 5.321982744040000268e-01 6.109406970820000504e-01 1.857394582770000024e-01 4.058850491909999914e-01 1.851751974049999916e+00 2.191616214849999800e+00
2.818400000000000016e+00 4.728704569859999984e-01 5.377272985269999639e-01 6.235141112180000444e-01 1.727151869230000025e-01 4.168328236489999838e-01 1.784285378040000092e+00 2.158821923320000113e+00
3.162300000000000111e+00 4.831596647220000040e-01 5.444018158179999567e-01 6.356499204600000175e-01 1.628872795469999968e-01 4.269184438590000186e-01 1.723683188729999927e+00 2.121277514740000036e+00
3.548099999999999810e+00 4.933850016649999892e-01 5.508118876199999958e-01 6.473220014780000087e-01 1.523310382139999863e-01 4.360718453599999878e-01 1.658246013000000074e+00 2.079570483679999970e+00
3.981100000000000083e+00 5.035319529759999524e-01 5.569755539320000448e-01 6.585096229739999529e-01 1.411750709169999896e-01 4.442324537660000128e-01 1.588343147690000068e+00 2.034294815270000001e+00
4.466800000000000104e+00 5.135864072089999510e-01 5.629128545220000168e-01 6.691974468450000435e-01 1.295573801040000028e-01 4.513500961670000033e-01 1.514314410919999965e+00 1.986036447430000074e+00
5.011899999999999800e+00 5.235347434510000397e-01 5.700398927540000216e-01 6.793753795200000445e-01 1.215642580889999963e-01 4.573856563379999907e-01 1.452787938029999948e+00 1.935361052520000014e+00
5.623400000000000176e+00 5.333639114249999480e-01 5.755723708590000376e-01 6.890383366990000535e-01 1.093746650449999996e-01 4.623114597629999767e-01 1.372309185190000003e+00 1.882804310560000083e+00
6.309599999999999653e+00 5.430615035670000035e-01 5.823034653630000390e-01 6.981858519900000504e-01 1.009333705959999938e-01 4.661113869130000253e-01 1.306377935970000070e+00 1.828864669489999928e+00
7.079500000000000348e+00 5.526158182910000383e-01 5.888510417579999601e-01 7.068216776369999899e-01 9.239134321870000333e-02 4.687807242420000131e-01 1.238988647620000050e+00 1.773998445950000002e+00
7.943299999999999805e+00 5.620159138829999845e-01 5.965550358590000490e-01 7.149532892919999716e-01 8.748816771030000494e-02 4.703257727199999794e-01 1.188952016560000047e+00 1.718617022599999933e+00
8.912499999999999645e+00 5.712516526759999769e-01 6.027487670679999576e-01 7.225913932630000369e-01 7.890386127329999943e-02 4.707632420050000266e-01 1.120104371969999901e+00 1.663085839280000089e+00
1.000000000000000000e+01 5.803137353859999514e-01 6.100741007429999474e-01 7.297494226940000051e-01 7.392125207369999729e-02 4.701194642939999779e-01 1.069824183159999942e+00 1.607724850100000102e+00
1.122000000000000064e+01 5.891937256810000356e-01 6.159502951219999467e-01 7.364430415630000004e-01 6.556933092159999976e-02 4.684294658839999737e-01 1.000457694040000067e+00 1.552810121959999901e+00
1.258900000000000041e+01 5.978840652450000404e-01 6.229222653389999698e-01 7.426896804810000363e-01 6.072028821960000211e-02 4.657359356040000065e-01 9.508077842269999636e-01 1.498576270610000094e+00
1.412500000000000000e+01 6.063780797619999774e-01 6.297121265499999732e-01 7.485081024170000541e-01 5.595168895660000002e-02 4.620881289129999958e-01 9.017634230690000363e-01 1.445219465569999917e+00
1.584900000000000020e+01 6.146699763820000495e-01 6.363234592640000242e-01 7.539180184329999923e-01 5.129528778990000148e-02 4.575407438190000065e-01 8.534543111469999888e-01 1.392900774599999947e+00
1.778300000000000125e+01 6.227548333389999469e-01 6.427596817720000466e-01 7.589397020650000547e-01 4.677871587239999795e-02 4.521528014539999973e-01 8.059838512279999811e-01 1.341749662270000032e+00
1.995299999999999940e+01 6.306285824730000211e-01 6.490240163560000441e-01 7.635937434909999544e-01 4.242545565889999787e-02 4.459865589149999976e-01 7.594311887389999516e-01 1.291867495360000007e+00
2.238700000000000045e+01 6.382879854640000072e-01 6.551194996239999568e-01 7.679007440789999972e-01 3.825490761679999768e-02 4.391064777379999895e-01 7.138531022070000454e-01 1.243330947590000068e+00
2.511899999999999977e+01 6.457306046209999595e-01 6.610489846070000119e-01 7.718811146299999759e-01 3.428253276689999934e-02 4.315782653920000045e-01 6.692856378099999448e-01 1.196195225669999918e+00
2.818400000000000105e+01 6.529547690610000288e-01 6.678275833400000305e-01 7.755548863090000467e-01 3.295367879250000326e-02 4.234680024429999801e-01 6.460729945609999803e-01 1.150497066330000040e+00
3.162300000000000111e+01 6.599595371169999503e-01 6.733993204310000369e-01 7.789415720140000499e-01 2.928389624400000099e-02 4.148413639110000162e-01 6.037824305729999619e-01 1.106257476499999948e+00
3.548100000000000165e+01 6.667446557830000176e-01 6.788126213920000485e-01 7.820600591599999873e-01 2.583822263629999977e-02 4.057629382190000022e-01 5.625402675499999727e-01 1.063484202860000005e+00
3.981099999999999994e+01 6.733105179370000304e-01 6.849842214269999952e-01 7.849284836800000109e-01 2.471415617699999900e-02 3.962956446600000016e-01 5.424239744069999647e-01 1.022173931700000038e+00
4.466799999999999926e+01 6.796581180630000274e-01 6.900543922949999853e-01 7.875642361110000156e-01 2.160104525610000159e-02 3.865002470969999826e-01 5.034810173920000187e-01 9.823142280050000119e-01
5.011899999999999977e+01 6.857890071140000376e-01 6.958237374769999928e-01 7.899838549030000490e-01 2.060242671670000150e-02 3.764349592719999915e-01 4.852138764330000131e-01 9.438852277329999874e-01
5.623400000000000176e+01 6.917052470790000518e-01 7.005614050999999787e-01 7.922030469190000090e-01 1.782434619170000095e-02 3.661551360470000072e-01 4.485101342519999812e-01 9.068611025530000092e-01
6.309599999999999653e+01 6.974093657859999906e-01 7.059405957169999635e-01 7.942366526890000111e-01 1.695615556459999923e-02 3.557130433440000017e-01 4.320527941310000064e-01 8.712113165149999450e-01
7.079500000000000171e+01 7.029043123670000170e-01 7.111149351309999922e-01 7.960986688669999811e-01 1.611271360139999997e-02 3.451576993039999763e-01 4.161383795670000052e-01 8.369016956210000302e-01
7.943300000000000693e+01 7.081934137690000242e-01 7.153598877939999490e-01 7.978022193629999981e-01 1.376593753850000046e-02 3.345347786419999858e-01 3.827689401919999734e-01 8.038953298940000325e-01
8.912500000000000000e+01 7.132803326179999459e-01 7.201655386249999902e-01 7.993596257480000133e-01 1.305152633729999949e-02 3.238865730589999825e-01 3.685598341290000080e-01 7.721533284930000018e-01
1.000000000000000000e+02 7.181690266960000235e-01 7.247786270899999606e-01 8.007824063880000232e-01 1.236256621920000034e-02 3.132519996670000140e-01 3.548455525770000119e-01 7.416354433080000197e-01
1.778300000000000125e+02 7.397935985820000004e-01 7.445824818480000218e-01 8.062276576850000431e-01 8.279871969869999696e-03 2.614186687610000059e-01 2.785558394520000203e-01 6.059600327099999850e-01
3.162300000000000182e+02 7.571639781929999646e-01 7.609630620239999921e-01 8.096302088650000339e-01 6.116476862140000047e-03 2.140016140529999999e-01 2.299625332509999953e-01 4.946948360289999957e-01
5.623400000000000318e+02 7.709126615029999741e-01 7.722249442599999902e-01 8.117287217690000167e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+03 7.816560105730000485e-01 7.824164586920000497e-01 8.130112561840000529e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.778299999999999955e+03 7.899569993499999665e-01 7.905393826679999458e-01 8.137879187490000277e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.162300000000000182e+03 7.963073516599999957e-01 7.967493669440000037e-01 8.142575768269999514e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.623399999999999636e+03 8.011226058970000174e-01 8.013442255460000441e-01 8.145440801990000423e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+04 8.047450367330000187e-01 8.049107145239999817e-01 8.147291440420000308e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.778300000000000000e+04 8.074508172500000081e-01 8.076355937610000257e-01 8.148804270789999915e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.162300000000000000e+04 8.094590117679999475e-01 8.096411120750000023e-01 8.150786950849999712e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.623400000000000000e+04 8.109408940740000515e-01 8.110746534810000519e-01 8.155486254679999991e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+05 8.120287230780000032e-01 8.121756589699999918e-01 8.175426787830000208e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
